symbol,exchange,interval,datetime,signal_datetime,signal_type,side,order_type,signal_i,entry_i,horizon_i,entry_price,stop_price,trigger,future_mfe_atr,future_mae_atr,future_pnl_atr,atr_warmed,label_class,regime_label,candidate_status,is_executed,is_filtered,is_triggered,filtered_reason,feature_open,feature_high,feature_low,feature_close,feature_volume,feature_open_interest,feature_turnover,feature_atr14,feature_trend_score,feature_trend_dir,feature_tr_range_atr,feature_breakout_score,feature_don_upper_entry,feature_don_lower_entry,feature_don_upper_exit,feature_don_lower_exit,feature_don_atr20,feature_atr_ma,feature_atr_value,feature_atr_upper,feature_atr_lower,feature_bp_breakout_level,feature_bp_bars_since_breakout,feature_bp_confirmed,generic_sma_20,generic_ema_20,generic_macd_dif,generic_macd_dea,generic_rsi_14,generic_atr_14,generic_bb_width,generic_stoch_k,generic_stoch_d,generic_mfi_14,generic_trend_score,generic_compression_score,generic_breakout_mode_score,generic_setup_quality_score,generic_breakout_quality_score,generic_context_score,generic_regime_label,generic_regime_conf
RB0,SHFE,minute60,2010-01-06 10:00:00,2010-01-06 09:00:00,tight_range_breakout,long,stop,12,13,33,4633.0,4633.0,4633.0,0.5689327256593347,8.16585794475751,-4.14986223422103,1,0,range,filled,1,0,1,,4587.0,4632.0,4582.0,4622.0,638606.0,0.0,29463886800.0,31.102087695353326,0.2,0,0.810234999233344,0.8464957140666698,,,4610.0,4523.0,33.952247351725646,4586.846153846154,31.102087695353326,4664.601373084538,4509.090934607771,,,False,,4586.262302060407,13.808330884678071,9.201236485952107,91.28541864658028,29.88051000282809,,75.98643877597277,71.93178053971644,81.13955090075959,0.2913126124515909,0.08000000000000002,0.3360000000000001,0.6280205504762875,0.06,0.3041900647948164,trend_up,0.0
RB0,SHFE,minute60,2010-01-07 13:00:00,2010-01-07 11:00:00,atr_breakout,short,market,20,21,41,4489.0,,,1.9681186897883851,0.9968393363863249,-0.5367596426695596,1,1,range,filled,1,0,1,,4497.0,4514.0,4486.0,4490.0,218872.0,0.0,9845860270.0,39.97932261962499,0.0,0,4.112125699681054,,,,4650.0,4389.0,39.029412523736625,4591.25,39.97932261962499,4691.198306549062,4491.301693450938,,,False,4587.3,4574.569103997486,-8.47809981131195,6.107979273141749,44.52789440840277,39.1236567182232,3.84627383335567,51.99941841533929,63.149960786853576,47.97939812896343,0.24491866240370913,0.06,0.3360000000000001,0.08953819244923505,0.06,0.49020236335796596,transition,0.7608183544816243
RB0,SHFE,minute60,2010-01-08 10:00:00,2010-01-08 09:00:00,atr_breakout,short,market,24,25,45,4479.0,,,3.2150901478026555,1.260315337938641,1.466081107398011,1,1,range,filled,1,0,1,,4505.0,4509.0,4473.0,4479.0,356986.0,0.0,16017811660.0,36.63909395405845,-0.2,0,4.814529535615344,,,,4650.0,4389.0,36.79215043441175,4572.65,36.63909395405845,4664.247734885146,4481.052265114853,,,False,4565.25,4540.3067353728975,-28.628562210695236,-10.434373636854716,33.40344145451421,38.87915867162571,5.734675113726161,32.947806220257185,44.03987502873611,34.32829375062903,0.14888503362331798,0.06,0.0,0.02071266134275018,0.06,0.48069046893539974,transition,0.7089364340473441
RB0,SHFE,minute60,2010-01-15 14:00:00,2010-01-15 13:00:00,atr_breakout,short,market,57,58,78,4380.0,,,2.3639236161604495,1.4971516235682847,1.0243669003361948,1,1,trend_down,filled,1,0,1,,4399.0,4401.0,4368.0,4379.0,267716.0,0.0,11736936390.0,24.94934082854463,-0.5645680721891373,-1,2.5010680814704305,,4650.0,4354.0,4528.0,4354.0,26.631123249013076,4443.55,24.94934082854463,4505.9233520713615,4381.176647928639,,,False,4437.15,4432.883588884292,-27.61387017494235,-23.08091394070627,28.155670835513547,25.381530769362872,3.51926920160779,18.490217677912437,29.09811797893275,20.761343086306397,-0.0682336258321976,0.04000000000000001,0.09600000000000002,0.03540597875396515,0.06,0.41948661273857873,transition,0.49816600001905054
RB0,SHFE,minute60,2010-01-22 10:00:00,2010-01-22 09:00:00,donchian_breakout,short,stop,84,85,105,4302.0,4302.0,4302.0,2.1349967928796825,0.853998717151873,-0.6642212244514568,1,1,trend_down,filled,1,0,1,,4319.0,4335.0,4303.0,4313.0,355714.0,0.0,15366328840.0,21.314031575024103,-0.75750172396522,-1,1.8579310000836957,,4528.0,4320.0,4418.0,4326.0,22.285306792823206,4363.2,21.314031575024103,4416.4850789375605,4309.914921062439,,,False,4358.75,4355.177175589832,-21.84949107572629,-19.69694519537566,28.152845051944325,21.077315033950953,2.2262612112057822,23.519968190915698,29.37043618582077,27.411235477102935,-0.16146779214576246,0.36,0.49600000000000005,0.06056831080153401,0.09458858385047839,0.4387194597410636,transition,0.6565791844461448
RB0,SHFE,minute60,2010-01-22 11:00:00,2010-01-22 10:00:00,atr_breakout,short,market,85,86,106,4306.0,,,2.263988329967721,0.9702807128433091,-0.41583459121856103,1,1,trend_down,filled,1,0,1,,4313.0,4318.0,4300.0,4306.0,156990.0,0.0,6765538290.0,21.077315033950953,-0.7614986544075888,-1,3.0743953817467427,,4528.0,4303.0,4418.0,4303.0,22.071041453182044,4358.75,21.077315033950953,4411.443287584877,4306.056712415123,,,False,4352.8,4348.303158866991,-24.96772913402492,-20.751101983105514,24.071312213010543,21.643221102954456,2.5246851419234217,16.464292519433997,25.06838829702518,30.32164366798716,-0.22517644280060287,0.06,0.49600000000000005,0.005,0.38468676551666964,0.42092592930917644,transition,0.5622061116404422
RB0,SHFE,minute60,2010-01-22 13:00:00,2010-01-22 11:00:00,donchian_breakout,short,stop,86,87,107,4277.0,4280.0,4280.0,0.9109783072565393,2.2774457681413485,-1.7764076991502518,1,0,trend_down,filled,1,0,1,,4306.0,4310.0,4281.0,4283.0,180270.0,0.0,7745105660.0,21.643221102954456,-0.7743705140192372,-1,3.2712321175860133,,4528.0,4300.0,4418.0,4300.0,22.41748938052294,4352.8,21.643221102954456,4406.908052757386,4298.691947242614,,,False,4346.9,4341.036191355849,-28.003753491563657,-22.201632284797142,22.39877852846847,21.954419595600566,2.893774066015888,15.926690062460949,22.021155552170438,30.86641669715786,-0.2699886383267255,0.04000000000000001,0.49600000000000005,0.505,0.2220495648698116,0.4315136496171705,transition,0.597221806138287
RB0,SHFE,minute60,2010-01-22 14:00:00,2010-01-22 13:00:00,breakout_pullback_continuation,short,stop,87,88,108,,4256.0,4256.0,-0.08934056792930384,3.171590161490286,-1.652800506692121,1,0,trend_down,not_triggered,0,0,0,,4277.0,4277.0,4257.0,4272.0,203996.0,0.0,8711655260.0,21.954419595600566,-0.7911164876877324,-1,3.871657805840292,,4528.0,4281.0,4403.0,4281.0,22.596614911496793,4346.9,21.954419595600566,4401.786048989001,4292.013951010998,4300.0,1.0,True,4342.3,4335.985125512435,-28.786920683462995,-23.518689964530314,30.015830223929086,22.386246767343383,3.0434756837714017,21.162011062048798,21.734774055463227,34.919476762700214,-0.23570621873183747,0.04000000000000001,0.09600000000000002,0.5756535140526183,0.06,0.4641132977619965,transition,0.7608183544816243
RB0,SHFE,minute60,2010-01-22 14:00:00,2010-01-22 13:00:00,donchian_breakout,short,stop,87,88,108,,4256.0,4256.0,-0.08934056792930384,3.171590161490286,-1.652800506692121,1,0,trend_down,not_triggered,0,0,0,,4277.0,4277.0,4257.0,4272.0,203996.0,0.0,8711655260.0,21.954419595600566,-0.7911164876877324,-1,3.871657805840292,,4528.0,4281.0,4403.0,4281.0,22.596614911496793,4346.9,21.954419595600566,4401.786048989001,4292.013951010998,4300.0,1.0,True,4342.3,4335.985125512435,-28.786920683462995,-23.518689964530314,30.015830223929086,22.386246767343383,3.0434756837714017,21.162011062048798,21.734774055463227,34.919476762700214,-0.23570621873183747,0.04000000000000001,0.09600000000000002,0.5756535140526183,0.06,0.4641132977619965,transition,0.7608183544816243
RB0,SHFE,minute60,2010-02-01 14:00:00,2010-02-01 13:00:00,tight_range_breakout,short,stop,123,124,144,,4275.0,4275.0,10.612578095587407,2.449056483597094,9.337027843713921,1,0,range,not_triggered,0,0,0,,4281.0,4296.0,4277.0,4290.0,173818.0,0.0,7451315590.0,20.337798831157915,0.1587191662308026,0,1.18006870847948,0.6131578947368421,4394.0,4257.0,4334.0,4260.0,20.330779809611727,4301.4,20.337798831157915,4352.244497077894,4250.555502922105,,,False,4300.35,4296.503020923224,-2.9672467845148276,-2.7421621306198327,46.467298674610475,19.599384628932352,0.9004435137135326,31.27418409313263,39.0861339926066,44.637904004964454,-0.5098756182335961,0.4,0.12000000000000004,0.7392128787873562,0.06,0.20308101213569213,transition,0.13402919584151313
