contract_code,exchange_trade_date,pre_settlement,settlement,limit_rate,limit_up,limit_down,limit_rounding_rule,source,source_url_or_file,known_at,fee_margin_schedule_id,settlement_known_at
CU2112.SHF,2021-11-10,70520.0,70180.0,0.08,76160.0,64870.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211110.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211109.dat,2021-11-09T21:00:00+08:00,SHFE-CU2112-20211110,2021-11-10T15:30:00+08:00
CU2112.SHF,2021-11-11,70180.0,70240.0,0.08,75790.0,64560.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211111.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211110.dat,2021-11-10T21:00:00+08:00,SHFE-CU2112-20211111,2021-11-11T15:30:00+08:00
CU2112.SHF,2021-11-12,70240.0,70750.0,0.08,75850.0,64620.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211112.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211111.dat,2021-11-11T21:00:00+08:00,SHFE-CU2112-20211112,2021-11-12T15:30:00+08:00
CU2112.SHF,2021-11-15,70750.0,70940.0,0.08,76410.0,65090.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211115.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211112.dat,2021-11-15T09:00:00+08:00,SHFE-CU2112-20211115,2021-11-15T15:30:00+08:00
CU2112.SHF,2021-11-16,70940.0,70820.0,0.08,76610.0,65260.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211116.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211115.dat,2021-11-15T21:00:00+08:00,SHFE-CU2112-20211116,2021-11-16T15:30:00+08:00
CU2112.SHF,2021-11-17,70820.0,70180.0,0.08,76480.0,65150.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211117.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211116.dat,2021-11-16T21:00:00+08:00,SHFE-CU2112-20211117,2021-11-17T15:30:00+08:00
CU2112.SHF,2021-11-18,70180.0,69250.0,0.08,75790.0,64560.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211118.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211117.dat,2021-11-17T21:00:00+08:00,SHFE-CU2112-20211118,2021-11-18T15:30:00+08:00
CU2112.SHF,2021-11-19,69250.0,69940.0,0.08,74790.0,63710.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211119.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211118.dat,2021-11-18T21:00:00+08:00,SHFE-CU2112-20211119,2021-11-19T15:30:00+08:00
CU2112.SHF,2021-11-22,69940.0,70850.0,0.08,75530.0,64340.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211122.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211119.dat,2021-11-22T09:00:00+08:00,SHFE-CU2112-20211122,2021-11-22T15:30:00+08:00
CU2201.SHF,2021-11-22,69530.0,70440.0,0.08,75090.0,63960.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211122.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211119.dat,2021-11-22T09:00:00+08:00,SHFE-CU2201-20211122,2021-11-22T15:30:00+08:00
CU2201.SHF,2021-11-23,70440.0,70970.0,0.08,76070.0,64800.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211123.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211122.dat,2021-11-22T21:00:00+08:00,SHFE-CU2201-20211123,2021-11-23T15:30:00+08:00
CU2201.SHF,2021-11-24,70970.0,71130.0,0.08,76640.0,65290.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211124.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211123.dat,2021-11-23T21:00:00+08:00,SHFE-CU2201-20211124,2021-11-24T15:30:00+08:00
CU2201.SHF,2021-11-25,71130.0,71910.0,0.08,76820.0,65430.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211125.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211124.dat,2021-11-24T21:00:00+08:00,SHFE-CU2201-20211125,2021-11-25T15:30:00+08:00
CU2201.SHF,2021-11-26,71910.0,71060.0,0.08,77660.0,66150.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211126.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211125.dat,2021-11-25T21:00:00+08:00,SHFE-CU2201-20211126,2021-11-26T15:30:00+08:00
CU2201.SHF,2021-11-29,71060.0,69860.0,0.08,76740.0,65370.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211129.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211126.dat,2021-11-29T09:00:00+08:00,SHFE-CU2201-20211129,2021-11-29T15:30:00+08:00
CU2201.SHF,2021-11-30,69860.0,69850.0,0.08,75440.0,64270.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211130.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211129.dat,2021-11-29T21:00:00+08:00,SHFE-CU2201-20211130,2021-11-30T15:30:00+08:00
CU2201.SHF,2021-12-01,69850.0,69510.0,0.08,75430.0,64260.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211201.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211130.dat,2021-11-30T21:00:00+08:00,SHFE-CU2201-20211201,2021-12-01T15:30:00+08:00
CU2201.SHF,2021-12-02,69510.0,69100.0,0.08,75070.0,63940.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211202.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211201.dat,2021-12-01T21:00:00+08:00,SHFE-CU2201-20211202,2021-12-02T15:30:00+08:00
CU2201.SHF,2021-12-03,69100.0,69230.0,0.08,74620.0,63570.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211203.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211202.dat,2021-12-02T21:00:00+08:00,SHFE-CU2201-20211203,2021-12-03T15:30:00+08:00
CU2201.SHF,2021-12-06,69230.0,69330.0,0.08,74760.0,63690.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211206.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211203.dat,2021-12-06T09:00:00+08:00,SHFE-CU2201-20211206,2021-12-06T15:30:00+08:00
CU2201.SHF,2021-12-07,69330.0,69520.0,0.08,74870.0,63780.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211207.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211206.dat,2021-12-06T21:00:00+08:00,SHFE-CU2201-20211207,2021-12-07T15:30:00+08:00
CU2201.SHF,2021-12-08,69520.0,69710.0,0.08,75080.0,63950.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211208.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211207.dat,2021-12-07T21:00:00+08:00,SHFE-CU2201-20211208,2021-12-08T15:30:00+08:00
CU2201.SHF,2021-12-09,69710.0,69700.0,0.08,75280.0,64130.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211209.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211208.dat,2021-12-08T21:00:00+08:00,SHFE-CU2201-20211209,2021-12-09T15:30:00+08:00
CU2201.SHF,2021-12-10,69700.0,69410.0,0.08,75270.0,64120.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211210.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211209.dat,2021-12-09T21:00:00+08:00,SHFE-CU2201-20211210,2021-12-10T15:30:00+08:00
CU2201.SHF,2021-12-13,69410.0,69420.0,0.08,74960.0,63850.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211213.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211210.dat,2021-12-13T09:00:00+08:00,SHFE-CU2201-20211213,2021-12-13T15:30:00+08:00
CU2201.SHF,2021-12-14,69420.0,68910.0,0.08,74970.0,63860.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211214.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211213.dat,2021-12-13T21:00:00+08:00,SHFE-CU2201-20211214,2021-12-14T15:30:00+08:00
CU2201.SHF,2021-12-15,68910.0,68660.0,0.08,74420.0,63390.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211215.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211214.dat,2021-12-14T21:00:00+08:00,SHFE-CU2201-20211215,2021-12-15T15:30:00+08:00
CU2201.SHF,2021-12-16,68660.0,67940.0,0.08,74150.0,63160.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211216.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211215.dat,2021-12-15T21:00:00+08:00,SHFE-CU2201-20211216,2021-12-16T15:30:00+08:00
CU2201.SHF,2021-12-17,67940.0,69280.0,0.08,73370.0,62500.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211217.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211216.dat,2021-12-16T21:00:00+08:00,SHFE-CU2201-20211217,2021-12-17T15:30:00+08:00
CU2201.SHF,2021-12-20,69280.0,69010.0,0.08,74820.0,63730.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211220.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211217.dat,2021-12-20T09:00:00+08:00,SHFE-CU2201-20211220,2021-12-20T15:30:00+08:00
CU2201.SHF,2021-12-21,69010.0,69040.0,0.08,74530.0,63480.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211221.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211220.dat,2021-12-20T21:00:00+08:00,SHFE-CU2201-20211221,2021-12-21T15:30:00+08:00
CU2202.SHF,2021-12-21,68880.0,69000.0,0.08,74390.0,63360.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211221.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211220.dat,2021-12-20T21:00:00+08:00,SHFE-CU2202-20211221,2021-12-21T15:30:00+08:00
CU2202.SHF,2021-12-22,69000.0,69500.0,0.08,74520.0,63480.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211222.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211221.dat,2021-12-21T21:00:00+08:00,SHFE-CU2202-20211222,2021-12-22T15:30:00+08:00
CU2202.SHF,2021-12-23,69500.0,69960.0,0.08,75060.0,63940.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211223.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211222.dat,2021-12-22T21:00:00+08:00,SHFE-CU2202-20211223,2021-12-23T15:30:00+08:00
CU2202.SHF,2021-12-24,69960.0,69790.0,0.08,75550.0,64360.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211224.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211223.dat,2021-12-23T21:00:00+08:00,SHFE-CU2202-20211224,2021-12-24T15:30:00+08:00
CU2202.SHF,2021-12-27,69790.0,69730.0,0.08,75370.0,64200.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211227.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211224.dat,2021-12-27T09:00:00+08:00,SHFE-CU2202-20211227,2021-12-27T15:30:00+08:00
CU2202.SHF,2021-12-28,69730.0,70330.0,0.08,75300.0,64150.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211228.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211227.dat,2021-12-27T21:00:00+08:00,SHFE-CU2202-20211228,2021-12-28T15:30:00+08:00
CU2202.SHF,2021-12-29,70330.0,70240.0,0.08,75950.0,64700.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211229.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211228.dat,2021-12-28T21:00:00+08:00,SHFE-CU2202-20211229,2021-12-29T15:30:00+08:00
CU2202.SHF,2021-12-30,70240.0,70020.0,0.08,75850.0,64620.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211230.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211229.dat,2021-12-29T21:00:00+08:00,SHFE-CU2202-20211230,2021-12-30T15:30:00+08:00
CU2202.SHF,2021-12-31,70020.0,70120.0,0.08,75620.0,64410.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20211231.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211230.dat,2021-12-30T21:00:00+08:00,SHFE-CU2202-20211231,2021-12-31T15:30:00+08:00
CU2202.SHF,2022-01-04,70120.0,69800.0,0.08,75720.0,64510.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220104.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20211231.dat,2022-01-04T09:00:00+08:00,SHFE-CU2202-20220104,2022-01-04T15:30:00+08:00
CU2202.SHF,2022-01-05,69800.0,70250.0,0.08,75380.0,64210.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220105.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220104.dat,2022-01-04T21:00:00+08:00,SHFE-CU2202-20220105,2022-01-05T15:30:00+08:00
CU2202.SHF,2022-01-06,70250.0,69890.0,0.08,75870.0,64630.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220106.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220105.dat,2022-01-05T21:00:00+08:00,SHFE-CU2202-20220106,2022-01-06T15:30:00+08:00
CU2202.SHF,2022-01-07,69890.0,69340.0,0.08,75480.0,64290.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220107.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220106.dat,2022-01-06T21:00:00+08:00,SHFE-CU2202-20220107,2022-01-07T15:30:00+08:00
CU2202.SHF,2022-01-10,69340.0,69730.0,0.08,74880.0,63790.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220110.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220107.dat,2022-01-10T09:00:00+08:00,SHFE-CU2202-20220110,2022-01-10T15:30:00+08:00
CU2202.SHF,2022-01-11,69730.0,69570.0,0.08,75300.0,64150.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220111.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220110.dat,2022-01-10T21:00:00+08:00,SHFE-CU2202-20220111,2022-01-11T15:30:00+08:00
CU2202.SHF,2022-01-12,69570.0,70530.0,0.08,75130.0,64000.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220112.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220111.dat,2022-01-11T21:00:00+08:00,SHFE-CU2202-20220112,2022-01-12T15:30:00+08:00
CU2202.SHF,2022-01-13,70530.0,71910.0,0.08,76170.0,64880.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220113.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220112.dat,2022-01-12T21:00:00+08:00,SHFE-CU2202-20220113,2022-01-13T15:30:00+08:00
CU2202.SHF,2022-01-14,71910.0,71460.0,0.08,77660.0,66150.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220114.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220113.dat,2022-01-13T21:00:00+08:00,SHFE-CU2202-20220114,2022-01-14T15:30:00+08:00
CU2202.SHF,2022-01-17,71460.0,70150.0,0.08,77170.0,65740.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220117.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220114.dat,2022-01-17T09:00:00+08:00,SHFE-CU2202-20220117,2022-01-17T15:30:00+08:00
CU2202.SHF,2022-01-18,70150.0,69970.0,0.08,75760.0,64530.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220118.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220117.dat,2022-01-17T21:00:00+08:00,SHFE-CU2202-20220118,2022-01-18T15:30:00+08:00
CU2203.SHF,2022-01-18,70230.0,70010.0,0.08,75840.0,64610.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220118.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220117.dat,2022-01-17T21:00:00+08:00,SHFE-CU2203-20220118,2022-01-18T15:30:00+08:00
CU2203.SHF,2022-01-19,70010.0,70000.0,0.08,75610.0,64400.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220119.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220118.dat,2022-01-18T21:00:00+08:00,SHFE-CU2203-20220119,2022-01-19T15:30:00+08:00
CU2203.SHF,2022-01-20,70000.0,70840.0,0.08,75600.0,64400.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220120.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220119.dat,2022-01-19T21:00:00+08:00,SHFE-CU2203-20220120,2022-01-20T15:30:00+08:00
CU2203.SHF,2022-01-21,70840.0,71290.0,0.08,76500.0,65170.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220121.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220120.dat,2022-01-20T21:00:00+08:00,SHFE-CU2203-20220121,2022-01-21T15:30:00+08:00
CU2203.SHF,2022-01-24,71290.0,71130.0,0.08,76990.0,65580.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220124.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220121.dat,2022-01-24T09:00:00+08:00,SHFE-CU2203-20220124,2022-01-24T15:30:00+08:00
CU2203.SHF,2022-01-25,71130.0,69820.0,0.08,76820.0,65430.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220125.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220124.dat,2022-01-24T21:00:00+08:00,SHFE-CU2203-20220125,2022-01-25T15:30:00+08:00
CU2203.SHF,2022-01-26,69820.0,70100.0,0.08,75400.0,64230.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220126.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220125.dat,2022-01-25T21:00:00+08:00,SHFE-CU2203-20220126,2022-01-26T15:30:00+08:00
CU2203.SHF,2022-01-27,70100.0,70510.0,0.08,75700.0,64490.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220127.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220126.dat,2022-01-26T21:00:00+08:00,SHFE-CU2203-20220127,2022-01-27T15:30:00+08:00
CU2203.SHF,2022-01-28,70510.0,70460.0,0.0999999999999999,77560.0,63450.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220128.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220127.dat,2022-01-27T21:00:00+08:00,SHFE-CU2203-20220128,2022-01-28T15:30:00+08:00
CU2203.SHF,2022-02-07,70460.0,70800.0,0.0999999999999999,77500.0,63410.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220207.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220128.dat,2022-02-07T09:00:00+08:00,SHFE-CU2203-20220207,2022-02-07T15:30:00+08:00
CU2203.SHF,2022-02-08,70800.0,70580.0,0.08,76460.0,65130.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220208.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220207.dat,2022-02-07T21:00:00+08:00,SHFE-CU2203-20220208,2022-02-08T15:30:00+08:00
CU2203.SHF,2022-02-09,70580.0,70240.0,0.08,76220.0,64930.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220209.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220208.dat,2022-02-08T21:00:00+08:00,SHFE-CU2203-20220209,2022-02-09T15:30:00+08:00
CU2203.SHF,2022-02-10,70240.0,71970.0,0.08,75850.0,64620.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20220210.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20220209.dat,2022-02-09T21:00:00+08:00,SHFE-CU2203-20220210,2022-02-10T15:30:00+08:00
